Year; Week; 0-5; 5-10; 10-15; 15-20; 20-25; 25-30; 30-35; 35-40; 40-45; 45-50; 50-55; 55-60; 60-65; 65-70; 70-75; 75-80; 80-85; 85-90; 90-95; 95-100; 100+ 
2004;18; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00;
2004;19; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00;
2004;20; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00;
2004;21; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00;
2004;22; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00;
2004;23; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00;
2004;24; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00;
2004;25;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00; 15.00; 10.00;  5.00; 15.00;  7.50; 12.50; 17.50;  5.00; 12.50;  0.00;  0.00;  0.00;
2004;26;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00; 12.50; 15.00;  7.50; 10.00;  7.50;  7.50; 22.50;  5.00;  7.50;  5.00;  0.00;  0.00;
2004;27;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00; 10.00; 15.00; 15.00;  5.00; 12.50;  7.50; 12.50; 10.00;  5.00;  7.50;  0.00;  0.00;
2004;28;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  7.50;  2.50; 20.00;  7.50; 10.00; 12.50; 10.00; 12.50;  5.00;  7.50;  5.00;  0.00;  0.00;
2004;29; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00;
2004;30;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50;  7.50;  7.50; 12.50; 12.50;  5.00;  7.50; 17.50; 10.00;  5.00; 12.50;  0.00;  0.00;  0.00;
2004;31;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50;  5.00; 10.00; 10.00;  7.50; 10.00; 10.00; 17.50; 10.00;  7.50; 10.00;  0.00;  0.00;  0.00;
2004;32;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50;  2.50; 12.50;  5.00; 10.00; 10.00; 15.00;  7.50; 12.50; 12.50; 10.00;  0.00;  0.00;  0.00;
2004;33;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50;  2.50; 15.00; 15.00;  7.50; 12.50; 12.50; 10.00;  5.00; 15.00;  2.50;  0.00;  0.00;
2004;34;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50;  0.00; 10.00;  5.00; 22.50;  5.00; 10.00; 20.00;  0.00; 17.50;  7.50;  0.00;  0.00;
2004;35;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50;  0.00;  7.50;  7.50; 15.00;  7.50; 15.00; 10.00; 10.00; 15.00;  7.50;  2.50;  0.00;
2004;36;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50;  5.00;  7.50;  5.00; 17.50; 15.00; 12.50; 12.50; 12.50;  5.00;  5.00;  0.00;  0.00;
2004;37;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50; 10.00;  5.00; 10.00; 22.50; 15.00; 12.50; 12.50;  2.50;  7.50;  0.00;  0.00;  0.00;
2004;38;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50; 10.00;  7.50; 15.00; 20.00;  7.50; 20.00; 10.00;  0.00;  7.50;  0.00;  0.00;  0.00;
2004;39;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50; 15.00;  7.50; 22.50; 12.50; 10.00; 20.00;  2.50;  2.50;  5.00;  0.00;  0.00;  0.00;
2004;40;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50;  5.00; 17.50; 12.50; 17.50; 15.00; 12.50; 10.00;  2.50;  5.00;  0.00;  0.00;  0.00;  0.00;
2004;41;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50; 12.50; 15.00; 25.00; 12.50; 10.00; 15.00;  5.00;  0.00;  2.50;  0.00;  0.00;  0.00;  0.00;
2004;42;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  7.50; 10.00; 22.50; 27.50;  7.50; 12.50; 10.00;  2.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2004;43;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  7.50; 22.50; 25.00; 25.00; 10.00;  5.00;  5.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2004;44;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50; 15.00; 27.50; 27.50; 15.00; 12.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2004;45;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  5.00; 17.50; 27.50; 35.00; 12.50;  2.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2004;46;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50; 15.00; 30.00; 27.50; 20.00;  5.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2004;47;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50; 10.00; 20.00; 35.00; 17.50; 12.50;  2.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2004;48;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  5.00;  7.50; 25.00; 30.00; 25.00;  5.00;  2.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2004;49;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  7.50; 10.00; 20.00; 30.00; 22.50;  7.50;  2.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2004;50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  5.00; 10.00; 30.00; 20.00; 25.00;  7.50;  0.00;  2.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2004;51;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  5.00;  7.50; 20.00; 30.00; 20.00; 12.50;  2.50;  2.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2004;52;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50;  0.00; 15.00; 17.50; 20.00; 25.00; 15.00;  2.50;  2.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2005; 1;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  7.50; 17.50; 15.00; 30.00; 22.50;  5.00;  2.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2005; 2;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50;  5.00; 22.50; 25.00; 22.50; 17.50;  5.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2005; 3;  0.00;  0.00;  0.00;  0.00;  0.00;  5.00;  5.00; 22.50; 35.00; 22.50;  2.50;  7.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2005; 4;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00; 10.00; 20.00; 42.50; 17.50;  5.00;  2.50;  2.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2005; 5;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  7.50; 15.00; 35.00; 27.50; 12.50;  0.00;  2.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2005; 6;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50; 27.50; 22.50; 20.00; 25.00;  0.00;  2.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2005; 7;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00; 25.00; 22.50; 12.50; 32.50;  5.00;  2.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2005; 8;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00; 20.00; 15.00; 20.00; 25.00; 15.00;  2.50;  2.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2005; 9;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50; 12.50; 15.00; 22.50; 17.50; 22.50;  5.00;  2.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2005;10;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00; 10.00; 12.50; 12.50; 17.50; 22.50; 12.50; 12.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2005;11;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  7.50; 10.00; 17.50; 10.00; 15.00; 15.00; 12.50;  5.00;  7.50;  0.00;  0.00;  0.00;  0.00;  0.00;
2005;12;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00; 10.00;  2.50; 20.00; 10.00; 10.00; 10.00; 17.50;  5.00;  7.50;  2.50;  5.00;  0.00;  0.00;  0.00;
2005;13;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00; 10.00; 10.00; 12.50; 15.00;  7.50;  5.00; 12.50;  2.50;  7.50; 10.00;  5.00;  0.00;  0.00;  2.50;
2005;14;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00; 10.00; 15.00; 12.50; 15.00; 10.00;  2.50;  5.00;  7.50;  5.00; 12.50;  2.50;  0.00;  0.00;  2.50;
2005;15;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  5.00; 22.50; 10.00;  7.50; 17.50;  5.00;  2.50;  5.00; 10.00; 12.50;  0.00;  0.00;  2.50;  0.00;
2005;16;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50;  2.50; 17.50; 17.50;  7.50; 20.00;  5.00;  0.00; 10.00;  5.00;  7.50;  2.50;  2.50;  0.00;  0.00;
2005;17; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00;
2005;18;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  5.00;  0.00; 20.00; 17.50; 12.50;  7.50; 10.00; 10.00;  5.00;  2.50; 10.00;  0.00;  0.00;  0.00;
2005;19;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  5.41;  0.00; 13.51; 24.32; 10.81; 13.51;  8.11;  5.41; 10.81;  2.70;  0.00;  5.41;  0.00;  0.00;
2005;20;  0.00;  0.00;  0.00;  0.00;  2.50;  5.00;  7.50; 10.00; 27.50; 15.00; 15.00; 12.50;  2.50;  2.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2005;21;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.70;  2.70;  2.70; 10.81; 16.22; 16.22;  5.41; 13.51; 10.81;  5.41;  5.41;  2.70;  2.70;  2.70;  0.00;
2005;22;  0.00;  0.00;  0.00;  0.00;  0.00;  2.70;  0.00;  2.70;  0.00;  5.41; 16.22; 24.32;  2.70; 13.51; 16.22;  2.70;  5.41;  5.41;  0.00;  2.70;  0.00;
2005;23;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.70;  2.70;  2.70;  2.70; 13.51; 21.62;  8.11; 10.81; 13.51;  8.11;  5.41;  2.70;  2.70;  2.70;  0.00;
2005;24;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  5.41;  2.70;  5.41; 13.51; 16.22; 10.81; 10.81;  5.41; 10.81;  8.11;  5.41;  5.41;  0.00;  0.00;
2005;25;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.70;  8.11; 13.51; 16.22; 10.81; 13.51;  5.41;  8.11; 10.81;  2.70;  8.11;  0.00;  0.00;
2005;26;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.70;  8.11; 16.22; 16.22; 13.51; 10.81;  8.11;  8.11;  5.41;  8.11;  2.70;  0.00;  0.00;
2005;27;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.70;  2.70;  8.11; 13.51; 16.22; 24.32;  5.41;  8.11;  5.41;  8.11;  2.70;  2.70;  0.00;  0.00;
2005;28;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.70;  0.00;  5.41;  5.41; 13.51; 29.73; 13.51; 10.81;  2.70;  8.11;  5.41;  2.70;  0.00;  0.00;  0.00;
2005;29;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.70;  5.41;  0.00;  8.11; 16.22; 27.03; 16.22;  5.41;  5.41;  8.11;  5.41;  0.00;  0.00;  0.00;  0.00;
2005;30;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50;  7.50;  0.00;  5.00; 20.00; 27.50;  7.50; 10.00; 10.00;  7.50;  2.50;  0.00;  0.00;  0.00;  0.00;
2005;31;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  7.50;  0.00;  0.00; 12.50; 17.50; 27.50;  2.50; 12.50; 12.50;  5.00;  0.00;  2.50;  0.00;  0.00;  0.00;
2005;32;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  5.00;  2.50;  2.50; 12.50; 15.00; 20.00; 10.00; 10.00; 15.00;  5.00;  0.00;  2.50;  0.00;  0.00;  0.00;
2005;33;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  5.00;  2.50;  2.50; 20.00;  5.00; 15.00; 17.50; 12.50; 12.50;  5.00;  0.00;  2.50;  0.00;  0.00;  0.00;
2005;34;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50;  5.00; 10.00;  7.50; 10.00; 10.00; 20.00; 15.00;  7.50; 10.00;  0.00;  2.50;  0.00;  0.00;  0.00;
2005;35;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50;  0.00;  7.50; 12.50;  5.00; 10.00; 10.00; 27.50;  7.50;  7.50;  7.50;  2.50;  0.00;  0.00;  0.00;  0.00;
2005;36;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50;  0.00; 12.50;  7.50; 10.00; 10.00; 20.00; 17.50; 10.00; 10.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2005;37;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50;  7.50;  7.50; 15.00;  5.00; 17.50; 17.50; 17.50; 10.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2005;38;  0.00;  0.00;  0.00;  0.00;  0.00;  5.00;  5.00; 12.50; 10.00;  5.00; 27.50; 17.50; 10.00;  2.50;  5.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2005;39;  0.00;  0.00;  0.00;  0.00;  0.00;  7.50;  0.00; 15.00; 12.50; 17.50; 17.50; 15.00;  7.50;  7.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2005;40;  0.00;  0.00;  0.00;  0.00;  0.00;  5.00; 10.00;  5.00; 15.00; 22.50; 17.50; 10.00;  7.50;  7.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2005;41;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00; 15.00;  5.00; 10.00; 32.50; 20.00;  2.50;  7.50;  7.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2005;42;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  7.50;  7.50; 25.00; 35.00; 10.00;  2.50;  7.50;  2.50;  2.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2005;43;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  7.50;  2.50; 40.00; 25.00; 10.00;  7.50;  5.00;  2.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2005;44;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00; 10.00; 15.00; 42.50; 20.00;  5.00;  5.00;  2.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2005;45;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  5.00; 25.00; 32.50; 30.00;  7.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2005;46;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50; 10.00; 27.50; 40.00; 20.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2005;47;  0.00;  0.00;  0.00;  0.00;  0.00;  7.50;  7.50; 25.00; 42.50; 17.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2005;48;  0.00;  0.00;  0.00;  0.00;  2.50;  2.50; 17.50; 15.00; 42.50; 15.00;  5.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2005;49;  0.00;  0.00;  0.00;  0.00;  2.50;  2.50; 17.50; 17.50; 25.00; 32.50;  0.00;  2.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2005;50;  0.00;  0.00;  0.00;  0.00;  2.50;  2.50; 15.00; 15.00; 22.50; 22.50; 17.50;  2.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2005;51;  0.00;  0.00;  0.00;  0.00;  2.50;  0.00;  7.50; 25.00; 17.50; 25.00; 15.00;  5.00;  2.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2005;52;  0.00;  0.00;  0.00;  0.00;  0.00;  5.00;  0.00; 20.00; 20.00; 30.00; 15.00;  2.50;  5.00;  2.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2006; 1;  0.00;  0.00;  0.00;  0.00;  0.00;  5.00;  5.00; 15.00; 20.00; 27.50; 15.00; 10.00;  0.00;  0.00;  2.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2006; 2;  0.00;  0.00;  0.00;  0.00;  0.00;  5.00;  7.50; 22.50; 20.00; 30.00; 10.00;  2.50;  2.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2006; 3;  0.00;  0.00;  0.00;  0.00;  0.00;  5.00; 12.50; 20.00; 20.00; 35.00;  5.00;  2.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2006; 4;  0.00;  0.00;  0.00;  0.00;  0.00;  5.00;  7.50; 27.50; 22.50; 30.00;  2.50;  2.50;  2.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2006; 5;  0.00;  0.00;  0.00;  0.00;  0.00;  7.50;  0.00; 25.00; 25.00; 20.00; 15.00;  5.00;  2.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2006; 6;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00; 10.00; 12.50; 27.50; 22.50; 17.50;  5.00;  5.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2006; 7;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00; 12.50;  7.50;  7.50; 37.50; 12.50; 15.00;  7.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2006; 8;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  7.50; 10.00;  7.50; 15.00; 22.50; 17.50; 15.00;  5.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2006; 9;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  5.00;  5.00; 12.50; 10.00;  7.50; 22.50; 27.50;  7.50;  2.50;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2006;10;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50; 10.00; 10.00;  2.50; 12.50; 15.00; 20.00; 17.50;  7.50;  2.50;  0.00;  0.00;  0.00;  0.00;  0.00;
2006;11;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50; 12.50;  5.00;  5.00; 15.00; 17.50; 20.00; 10.00;  5.00;  5.00;  2.50;  0.00;  0.00;  0.00;  0.00;
2006;12;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50; 12.50;  5.00; 15.00;  5.00; 25.00; 10.00; 10.00;  7.50;  5.00;  2.50;  0.00;  0.00;  0.00;  0.00;
2006;13;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  7.50;  5.00; 15.00;  5.00; 22.50; 10.00;  7.50; 10.00; 10.00;  5.00;  0.00;  2.50;  0.00;  0.00;  0.00;
2006;14;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  7.50;  5.00; 15.00; 15.00; 15.00; 10.00;  5.00; 20.00;  5.00;  0.00;  2.50;  0.00;  0.00;  0.00;  0.00;
2006;15;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  5.00;  7.50; 17.50; 10.00; 17.50;  7.50; 20.00;  5.00;  7.50;  0.00;  2.50;  0.00;  0.00;  0.00;  0.00;
2006;16;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00; 10.00; 17.50; 10.00; 17.50; 17.50;  7.50;  7.50;  7.50;  5.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2006;17;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00; 12.50;  5.00; 15.00; 17.50; 12.50;  7.50; 10.00; 12.50;  2.50;  2.50;  2.50;  0.00;  0.00;  0.00;
2006;18;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  5.00; 10.00;  7.50; 12.50; 17.50;  7.50; 12.50; 12.50; 10.00;  0.00;  5.00;  0.00;  0.00;  0.00;
2006;19;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  5.00; 10.00;  7.50; 10.00; 15.00; 12.50; 10.00; 17.50;  7.50;  2.50;  2.50;  0.00;  0.00;  0.00;
2006;20;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50; 10.00; 10.00; 15.00;  7.50; 12.50;  7.50; 12.50; 20.00;  0.00;  0.00;  2.50;  0.00;  0.00;
2006;21;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50;  5.00; 17.50; 15.00;  5.00; 12.50; 12.50; 10.00; 12.50;  5.00;  0.00;  0.00;  2.50;  0.00;
2006;22;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  7.50; 10.00; 20.00;  7.50; 15.00; 12.50; 10.00;  7.50;  5.00;  2.50;  0.00;  2.50;  0.00;
2006;23;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  7.50; 12.50; 15.00; 12.50; 15.00; 10.00; 10.00;  7.50;  7.50;  0.00;  0.00;  2.50;  0.00;
2006;24;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50; 20.00; 10.00;  7.50; 22.50;  7.50;  7.50;  7.50;  5.00;  7.50;  2.50;  0.00;  0.00;
2006;25;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00; 15.00; 17.50;  7.50; 20.00; 15.00;  5.00;  2.50;  2.50; 10.00;  5.00;  0.00;  0.00;
2006;26;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50;  7.50; 15.00; 20.00; 15.00; 10.00; 10.00;  2.50; 10.00;  5.00;  2.50;  0.00;  0.00;
2006;27;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50;  0.00;  7.50; 12.50; 22.50; 12.50; 17.50;  2.50; 12.50;  5.00;  5.00;  0.00;  0.00;  0.00;
2006;28;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50;  0.00;  0.00;  7.50; 12.50; 25.00; 10.00; 17.50;  7.50;  7.50;  5.00;  5.00;  0.00;  0.00;  0.00;
2006;29;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50;  0.00;  2.50;  5.00; 12.50; 17.50; 17.50; 15.00; 12.50;  5.00;  7.50;  2.50;  0.00;  0.00;  0.00;
2006;30;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50;  0.00;  2.50;  5.00;  2.50; 10.00; 17.50; 20.00; 15.00; 10.00; 12.50;  2.50;  0.00;  0.00;  0.00;  0.00;
2006;31;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  5.00;  2.50;  2.50;  2.50; 12.50; 15.00; 25.00; 17.50; 12.50;  2.50;  2.50;  0.00;  0.00;  0.00;  0.00;
2006;32;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  5.00;  2.50;  2.50;  2.50;  7.50; 20.00; 27.50; 20.00;  5.00;  5.00;  2.50;  0.00;  0.00;  0.00;  0.00;
2006;33;  0.00;  0.00;  0.00;  0.00;  2.50;  0.00;  5.00;  0.00;  2.50;  5.00;  2.50; 27.50; 22.50; 17.50; 10.00;  0.00;  5.00;  0.00;  0.00;  0.00;  0.00;
2006;34;  0.00;  0.00;  0.00;  0.00;  2.50;  0.00;  2.50;  2.50;  2.50;  5.00;  5.00; 27.50; 17.50; 12.50; 12.50;  5.00;  2.50;  2.50;  0.00;  0.00;  0.00;
2006;35;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50;  0.00;  5.00;  2.50;  5.00;  7.50; 17.50; 22.50; 10.00; 10.00; 10.00;  7.50;  0.00;  0.00;  0.00;  0.00;
2006;36;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50;  0.00;  2.50;  5.00; 10.00; 15.00; 17.50; 20.00;  5.00; 12.50; 10.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2006;37;  0.00;  0.00;  0.00;  0.00;  0.00;  2.50;  2.50;  5.00;  2.50; 12.50; 15.00; 22.50; 10.00; 12.50; 10.00;  5.00;  0.00;  0.00;  0.00;  0.00;  0.00;
